comment_id,video_id,comment_text,like_count,comment_date,channel_id
UgzihSBqf-JoaC6BDIx4AaABAg,IHkjxLo6jfM,My boy looks like a mad scientist when he don’t have a fresh cut lol,8349,2022-08-29,UC3P5UZPjNE4qH5WaQa_q_XA
UgzIIfSifiMIlOWHBoh4AaABAg,DY5uo9o4wD4,Banda flirt karte karte le gaya ketrina ko😅,727,2025-09-25,UCA1jEcpz8_Q5Im2UE4uDFNw
UgziIHDmvaiOyMHW_nF4AaABAg,ABTdTTnnEU8,There is no Computer in this era that can withstand Mr.Beast and his Gangs playtime,0,2026-02-19,UCtR-MZbUAigH5pbVXv2Qyhg
UgzIImYm5bmPZ2hXueB4AaABAg,-ismJsHdsJo,Legend say the yeah jaron hasn’t used his nether the ingot to this day,432,2021-07-16,UCALNqGCU5ZDe6WEKDUXxLjg
UgziK0rcB9i16niyIrt4AaABAg,IHkjxLo6jfM,"Opponent moves a pawn
Levy:- Aaaa yes the worst opening move you can play... .",303,2023-10-31,UC3hpNYyBLugumzODaX3LXAA
UgzikgwsiE2YMM_R0GV4AaABAg,fO4ViYDw2l8,I lost my beautiful wife to cancer this year and the thing that holds me together is the almost 25 and a half years that I had with my best friend and love of my life !! ❤️,284,2025-10-13,UCVJKOX3qpJ5QqCl__4ZYO2w
UgzilMWJmdczZBJBGWV4AaABAg,eAO_a3ppN4E,"Whaaaattt. Bulk glue master .  Dudeee!!!! Thank you , you gave me value by viewing your stuff.",9,2023-04-02,UCSVsKUeahuOO4C7z9oCFTyA
UgziNVxQGyDTDIw-Shp4AaABAg,IVFxdkQs5JU,I heard if you add a lil baking soda it helps with the stick and crunch,2358,2022-07-21,UC5tXa6z0IuS2PEm8aIY453w
Ugzio6MPERUiVOBr0-V4AaABAg,_Wf8Sc4k7Io,"Wattrel:
Roy gets one in the anime, is a main character.
Smol.
Evolution is cool.
Bird.
Is regional bird.",57,2024-12-01,UCK3wcy20847Y5sGuzW8J_Tw
UgziOlrd5JT8IoLhvWx4AaABAg,LY87Kmem5XM,I’m just gonna leave my phone open on this🎃,24368,2022-10-26,UCDFnTAUeWvbs6MK8cw4xlQg
UgzioP9gYwcyq-VO64N4AaABAg,bbw4-yOszDc,My man proposed to me listening to this song 😩🥰💍🤞🏾,227,2025-01-30,UCTsitzk1EK4k1bRTkJVjetQ
UgzIQBqZMfNgcp91zkt4AaABAg,CW6k1ou38a8,"“Bro what did I do to you!!”

Ghost: “You forgot my Big Mac, Harold.”",11017,2022-10-20,UC6EypnXDPM2KJWJ7FeoDF3w
UgzitBb7QQgXtjJjKcB4AaABAg,Jml8-7o3_MQ,-For those who dont know there is a person controlling the sword it chooses a eldery women kids and other people-,225,2024-08-22,UCG6QgIYL5uAkUDfn5W1JejA
UgzITKtW-2Xb2e8SihF4AaABAg,6DEqpCajJR8,They paid to see the titanic but ended up being upgraded to the “meet the passengers” package instead,104375,2023-07-10,UCcTJDOmLAJuDWLiiMPBkSkA
UgzIv0bx1RE7C99qeIN4AaABAg,_KAc128DlMY,"When i asked my opponent is there any threat?
He called the arbiter 💀",1760,2023-06-20,UCGJo8pPSuumR1_wIJk1uQeQ
UgziWAnqJWE0p_FkMZN4AaABAg,Y2ZG9SrxNo8,"I would also completely uninstall your graphics drivers and download them fresh using DDU. I recently upgraded from a 3060ti to 5070ti and despite updating my drivers they were very unstable, a fresh install completely fixed this",22,2025-05-26,UCYuIao4n2DNKqPhe61QXGxA
Ugzixi--XMx4fghzPWp4AaABAg,04FdLkLanmc,As a former sprinter u have to say this is the most beautiful thing I've ever seen,367,2024-08-18,UCU6yeNKEPMAOxfxs9GDKlJA
UgzIXMrVLtJARhQjeqd4AaABAg,ngfaxflMock,"""It floats to the bottom where it can squash your sea monkeys"" Lmao",2376,2022-12-04,UCUQVNZoIROM9It_tXHnDPlQ
UgzIZB8guyh8h9e8jFt4AaABAg,I3FvM_FgBMU,BRO GERMAN SOUNDED SO GOOD!!😂😂😊,2356,2025-08-06,UCONYqGnO9-_tZAR9A59tUZg
Ugzj_ymhW61TYLlK2NF4AaABAg,rWAGlAGU9VE,Legendary legs - strong and lean - what a precision of the pass!,124,2023-05-06,UCcftQWPIXCixtJRbrZF4zhQ
Ugzj0dNAqB6MJuDmQQJ4AaABAg,woQUK6juuNM,Have been watching your channel for the last 10 years. Super informative. Love the dedication to teaching the public and this recent transition to shorts,30,2022-06-15,UCq1iVTgDZUQLQFwRfQpEVXw
Ugzj1uD3J3tEO4ZT3XV4AaABAg,UYlEEEZ_v7E,Rich kids when they're bored:,41639,2023-03-03,UC2-jxS4v-l51qLpHh0bUYgQ
UgzJ2eXLaGfHCV-RUKF4AaABAg,gR2_gdT_SHo,Seeing a 6’5 300lb line backer trucking 18mph towards you is terrifying,314308,2025-02-25,UCXkHiVSrvg0_aZLDb6qGhyg
Ugzj37o67sGN9-GXnJp4AaABAg,WJfhTGreRCQ,My fingers are not built for it,530,2023-11-02,UCIKzkbR1fu2CVe0olX8XrxQ
Ugzj6OiIAgNAE918BjB4AaABAg,IeuTYc8j3eE,"“Look closely at his hand”

Entire arm wiggles",25352,2022-05-21,UCZPiXoJEAXs-u1fQWgN2RHw
UgzJ7ksE-qGBS0aiV9Z4AaABAg,rWssyQD1uMw,"As a wise man said,

""Glass is glass, and glass can break.""
- That guy who rig everything.",6672,2023-06-15,UCTmqZT34Sl0-Lg-L7Fb8NyA
Ugzj7XlBxRxcMnhxVHB4AaABAg,ckJwwJDQHHU,OooOo the beef tallow was a nice touch!,2374,2022-06-19,UCIPigoUn9DZl6XSuBxoydQg
UgzjCsp2dYdhQg6kBSl4AaABAg,qrO4YZeyl0I,This song destroyed the world in 2009 and aged like wine fine.,13886,2020-01-03,UC9ngc79wWggyAB74q9RJ3HQ
UgzJdLr6HLs2sAxZpMV4AaABAg,IM2nMeXvor0,Hey Josiah Im a 9 year old girl and tonight at my church I got saved,2030,2025-10-15,UCIKiix1Ltt7Ryh4Gj-XRDQQ
UgzJecs92jOq847UxRt4AaABAg,I4lksXaU1qk,"Oxygen is Paramagnetic
Nitrogen is Diamagnetic",2044,2023-08-10,UCxiUrOKrtFCmA_BFZKj4s0g
UgzjhfKW6dww_7r19fN4AaABAg,0XK1vWCoPss,"I think the fixes are so so creative, the bosses still look so unnerving without the gore, and I think this is definitely a case where restriction inspires creativity. Skeletron and WOF are so fucking cool. Someone needs to make a texture pack for these.",3397,2022-06-29,UCEauD5NwTkzk4ywhgQeR_sg
UgzjhTnyxzXWocuGhpt4AaABAg,QfX3osZFLeo,Those strawberries didn't look like they were about to go bad. .  lol.,11,2023-08-30,UC1MQkIjV60fm7EjrF4tS5og
UgzjiFvIhn2f9DCmANF4AaABAg,e02izlc2RPg,This is the fourth time I’ve come back to this recipe! It is absolutely amazing! The rub and sauce is just terrific! It’s a fantastic dinner paired with any type of potato and grilled veggies! Thank you so much for this video,178,2021-08-28,UC2Kv5lCiBs5wqeHrwiktKCw
UgzjKWBekk3XaqmJ3YZ4AaABAg,_XMSbdalHDQ,I came for all the Jim Lahey comments not the recipe. RIP legend,3412,2024-03-05,UC0D4C5OstHMQeXHGHw7j89w
UgzjmEbXyZHtTImvbSt4AaABAg,BZUloEZSFts,My favorite part r of the song,1,2026-02-16,UCM2XxcGi4vWWLKoHeciBXDg
UgzJn1QTILRDrb0wsVl4AaABAg,yLo73H7sCuA,Rest in peace Eddie you will be missed 😭😭😭 1967 - 2005,1560,2022-08-20,UCaa3FVkcPAv7pzapcLL_syg
UgzjNIL7GIgEzWFsSnN4AaABAg,D6qq0m8HvHU,I’m stilling learning it 6 yrs later,67,2021-12-12,UCognaA1o2EMNagljTR_CJ9A
UgzjNyr-oRFggD12FMh4AaABAg,rWAGlAGU9VE,Ma wielki talent i życzę jej wielu sukcesów.,88,2022-06-30,UCea0wd7JLT0VpyxwdboCgnw
UgzJriDOMwz63d5PEvt4AaABAg,XxzNffRFfDk,"He took ""never let them know your next move"" to a whole new level",3117,2022-05-27,UCNo7OTQoNsfG4dHDxqZSdQw
UgzJrYb_6r6CD6sJceB4AaABAg,Zziwc2r0RRU,"Consistent takeaway is the road to success. I love his tips and the feelings he describes, work for me.",0,2025-08-04,UCalPTCtRYwNX_V4jroPRWTA
UgzjwPNvzVkWfs3vs5J4AaABAg,ITdTn_y6F4M,"I like it browned, not gray. High heat sear is the way to go.",13,2022-03-27,UCYqQvKeMncd6rrjmM5yIuWw
UgzJyiOnTnpiqlDScP14AaABAg,eLvXS6J_ETQ,The fact you didn't do anything silly with it is terrifying.,14287,2025-06-02,UCxnXUbJNF_-67nfKK7ezYpw
UgzjzbLLjyCzarsFxKF4AaABAg,DY5uo9o4wD4,From fanboy to husband impeccable .,60962,2022-04-15,UC6THZA5LCWyfcjvtQYnvu2g
UgzjZpQMW0mAbwQ09yp4AaABAg,fO4ViYDw2l8,I walked 30 miles for mental health & suicide awareness back on September 6th. And I played this song on repeat for the final few miles. It was THE ultimate finish line song. Because the smiles were worth the tears. The tears were worth the miles. And the miles were worth the pain. It was ALL worth it. This song perfectly tells my story and my feelings. My all time favorite song.,1208,2025-10-13,UCYJ_n8iKQGpPfLzYswlTwOg
UgzK-TjM2vsXaRSW68V4AaABAg,T3xXp3ZcFfQ,Christmas chemistry thank you!,1709,2021-12-24,UC1O1UmT-ZXNdZUOyOBekDRQ
Ugzk9g9w9Jj9th9o_hR4AaABAg,fh8ainyVIyc,This song has some good beats to it who agrees😊😊😊😊😊😊😊😊❤❤❤❤❤❤❤❤❤❤❤,116,2025-05-10,UC8u19zYC5nc04apwgKwdoZw
UgzKA9m8aiNChHxmc3t4AaABAg,LY87Kmem5XM,I love how YouTube recommends this an entire year later,16707,2023-10-16,UCEjEXeLpFbsIB5Jun5Ez3kQ
Ugzkad7cyCWXWx2tGzN4AaABAg,ZWZWpA7mnRs,They just keep disappearing and reappearing back into existence,1612,2023-09-01,UCxJjrjTBo1BWFx1wBAFQ69g
UgzkAnVC9cYC3XMMxtx4AaABAg,woQUK6juuNM,These tutorials are so informational. Even in a short time to explain tips.,38,2022-06-14,UCqUQEEA5AXF2Gk-o2_U75XQ
UgzKAtKHcmpzU1lJGrx4AaABAg,UrhfQBoaVsg,I put it in the slow cooker and when I get back home it's ready to eat,5,2024-04-29,UCGEjYVVcjbHFnitXJuQO4JQ
UgzkbvPOf_d5z5A6OQV4AaABAg,QcxPvzCgG84,thanks I'm a orphan that has no clue about cooking so this is my first time cutting onions thank you for the video!,19,2023-12-11,UCkiX7nfiRSZWcyQ4vL8_WiQ
UgzkBxDV0YaQPy9zWP14AaABAg,FKs_lc33Wmc,the people that made soup for ally: 👁👄👁,34892,2022-07-13,UCuhs7QxnWfh5nlSvzTYSRfg
UgzKD4wgTp4YVnlEr7V4AaABAg,MpApxmvcd3M,NileRed is the type of guy to say “oh dear” after setting his living room on fire.,6494,2023-06-04,UCyI6zEJRMj5UD_zP5-tIhuA
Ugzke0kVwP0IQZody_94AaABAg,pXRviuL6vMY,The good old days is literaly when this song came out,9027,2020-12-14,UC_G7Ktz_uYhJ7ZLXbVtpLLA
UgzKf0WqB9u3U_kSchN4AaABAg,eAO_a3ppN4E,These glue boards saved my life from a water moccasin that got into my house.,20,2023-03-24,UCKLqaaA9d_F_WTYRrYsTtIg
UgzKFY-gPFo3eQwORE14AaABAg,1Nef8LPO-jo,"""Owning a nuke"" left the chat",2,2026-01-20,UC-0DMZaV7zpUD3ngxn4qlcQ
UgzkImDi7zqfbnVJYD54AaABAg,-ismJsHdsJo,"-In the rain
-didnt know where he died
There arent that many possibilities.",7858,2021-03-12,UCa_ypKBeeQkn_1dMKjcA5hg
UgzkIsNNdpDajxsUNxJ4AaABAg,LGwY64UFWzs,ジヒョ 可愛すぎる,25,2024-07-09,UCQKqIJFJMKcIhmQuKJn0_Gg
UgzkIsu3UmQ9WJ_NYSh4AaABAg,UOxkGD8qRB4,"Kai'sa: *Flexing her speed*
Akali: *Flexing her graffiti*
Evelynn: *Flexing her 8 Lambos*
Ahri: Nice, but have u seen my L A U N D R Y ?",44719,2020-02-18,UCjUy1z56QNbDLSajcvN70BQ
UgzkjZeAIr8hFAWE0ah4AaABAg,3qvzyxbGdgw,"If anyone wonders his full name was Robert Pershing Wadlow and he was 2,72m or 8'11",2298,2023-01-19,UCooV2li90WOC7o9yCK1qgqQ
UgzKo3Y-rkNWxtyC_y94AaABAg,DY5uo9o4wD4,Such a elegant couple. Bless them!!,338,2025-02-27,UCmTjQKQHsNn5a7VMjxViJGA
UgzkO8Gy8x7VdZPb2kJ4AaABAg,XNCeQIv-sho,He killed plantera so fast that the mech bosses bodies are still there,9699,2023-01-23,UCdEbbyuEvmxpgzR2a2zxixw
UgzkPjRqOQ0nbGtZ7eJ4AaABAg,eOAEpMOo-pA,TIMELESS!,21023,2025-02-14,UCB4_jJ-MAwBHBGfc-pLJbow
UgzkPSganjhRT_kv14Z4AaABAg,4_U3kNhMZOQ,Looks delicious! 🙌🏽🤤 I love these! 🥰,8,2021-10-02,UCA4uZd1p-eISGPMZLT53vtg
UgzKq_ZaBMLjW28v7b54AaABAg,iiVxaOn0H_k,Wildest tax write off i have ever watched,2001,2026-01-22,UC1Dwwk6WAAFP0_OychOvLLg
UgzkQlD657g7L79zOvR4AaABAg,GhSXnghDBLI,the guiness world record dude just smiling awkwardly is killing me,9972,2023-01-05,UCC5gUGVvvMluvH0LSiO0aCw
UgzkS56wVaQ7fqR88kp4AaABAg,IALh7-JvPYM,"him: eye of Enders
captions: *eye offenders*",766,2023-12-27,UCW6ji1Dlcut6RxoBMtFnWug
Ugzktul4Igl-Amr175h4AaABAg,GZx2n_sOGj8,I leave them in the fridge anyway. I don't always get super thick cuts and think it helps  with a little room to keep them mid rare.,7,2023-06-19,UCuLcl2x-wndiSGTvAEYypiA
UgzKtvz4ZSxoHIHhKwN4AaABAg,IM2nMeXvor0,Anyone is 2026 listening to this amazing song💙,178,2026-01-12,UCe2yAJGEdw4wxH0oSdGsv5Q
UgzKuv-HPmziTcndjG54AaABAg,MzIen6fSQwA,I’ve tried a lot of matcha recipes but using maple syrup and almond milk has to be my favorite! Great video :)),389,2022-08-06,UCMRkkfzVPppY6tPclXgAPNQ
UgzKvugPOtKsCUB-_m54AaABAg,YezT87PSv6o,Not even Martin falls for this trap.,443,2024-10-08,UCGoQSd80xStchIBu7xSAEdg
UgzKvwIr_AKhUc-WJwh4AaABAg,0XpxDdmDQyw,"She tried to take the trash out, but the trash took her out💀",39698,2023-05-31,UCnt9EQUxzo0s6mnhUW22KmA
UgzkXO9L34P0KM7Lc6J4AaABAg,lghlkDA1gVY,"“ we all have equal ketchup “ 

looks at Karl’s granola bar
Oof",291,2020-11-14,UC04wgVcY9QP_0A5PauC-lEg
UgzkZ9LzYrsCp-e_TLZ4AaABAg,jnRzKbyFpik,The professionalism of the kid is really praiseworthy,114,2024-10-27,UCxEBcxS31j92npS6xSFf4kQ
UgzKZKz-MIXL4S-kVGp4AaABAg,_DZKwCVKneg,"His face when he says “okay well this- this horse isn’t *from* here *Abby!* ” Is just priceless, honestly it cracked me up every time",8578,2022-03-28,UCHopaIHh2zt08R4Vnklz2bQ
Ugzl-epKWOnLwQAEyWx4AaABAg,wLIJ11H4eIk,her cute voice and positivity has got me on the floor,4062,2022-10-30,UCtapvjdFAIbklGCP3VL8EQA
UgzL2-eN7iQ1Ijuu4sZ4AaABAg,cqREznICF54,"Moral:Don't wear a bear on your head, and you don't have to worry.",15314,2023-03-05,UCNFmk1ap_FJovw3vaJvH_2w
UgzL2pZGbmawvijBz8p4AaABAg,uOrENBYWQOU,"“Clear water” and “Clean water”, there’s a difference. A big difference",7960,2023-01-09,UCnWlXa0ORV5nhUyWv_LLheg
UgzL3t0SNaA8gj19q2N4AaABAg,QfX3osZFLeo,"For anyone wondering how this works, limes and most other citrus fruits contain a natural ingredient called Pectin which helps sugar and acid coagulate to become a gel. Limes actually mostly contain pectin in their skin, so you'd have much more of a jammy/stickier texture if you used something like grapefruits, lemons or oranges. Or you can buy Pectin individually as an ingredient and learn a little thing or two about molecular gastronomy along the way. Hope this helps :)",352,2022-04-01,UCHnjUJ_loWTZbVQVftIC3xw
UgzL4ouKsriUD5PHP_54AaABAg,f2mdMcf-fJs,"""tineee!!1!!1!11!""
""B O A T .""",156,2024-08-02,UCrpAa4jAf30Cwz_djRpxQMg
UgzL5vwhRiwj2tzYCfd4AaABAg,eAO_a3ppN4E,Mice Specifically are sometimes too small and can eat the food off the traps without setting them off and if you do catch them it’s only one at a time. I just caught 3 mice on one trap so it’s really the best way to go and if you feel bad then remember they’re shitting every where and possibly have diseases,108,2024-05-27,UC0XP8sTVm9BEeVGLGxil3SQ
UgzLc5ve9FCrvRsanQx4AaABAg,IHY3X7fY6bY,Like a pro hahahaha 😂😂😂😂😂 humble guy,5,2024-03-01,UCmMMrp4gLsc3vZtOkzRuLag
UgzldmbBVeHZ_FyqPfJ4AaABAg,0YLYaLg8paQ,Also the case has a flip flap so you can store your controller inside the case and charge it while it stays safe inside the case. ^_^ I love my controller!,28,2023-03-20,UCVI_51bIZsC742fSspNBGPg
UgzLEjaaCIn-Qr-z_YF4AaABAg,qmJmtPJ3mws,Rate this edit ?/10❤ plz also do subscribe we are close to 350k🌸,9,2026-02-04,UCHHP7y894YzzrYexL3TRr7g
UgzLEY2hEZvnD4RqpRh4AaABAg,LY87Kmem5XM,"With the help of this awareness campaign, Farmlink has reached its goal and now fed over 100 million meals to those in need. If you'd like to support further, please visit: happypotato.com and farmlinkproject.org.",122866,2022-10-17,UCMyOj6fhvKFMjxUCp3b_3gA
UgzLfI_EEVjwkU747lt4AaABAg,jnRzKbyFpik,The camera techs did a great job of capturing the moment... such sweetness!,680,2024-07-23,UCAJvON90_9TKOtRvYSutClA
UgzlG3-VltBNFAVdzY54AaABAg,_LfhcJ3MWK4,"""then run inside"" hahahaha",901,2021-10-15,UCcvRxyQ7OpvtltvfTJxws1w
UgzlGpslLQAfKknX47V4AaABAg,CteWAZlURD0,"Horse hair is actually still used in high end mattresses cause it stays firm and won’t flattened, and can be refluffed forever",4066,2023-05-01,UCb7c1rDI2eVO3yEcT9iJtEQ
UgzLhJ0oF1dIDLxgVQV4AaABAg,fmxoJomVaFM,"""This one just smells like McDonald's banana milkshake""
Me: ""Gimme gimme""",2238,2021-07-25,UC3SOsnl-gYshjapKgJlsNTg
UgzLHWHuQQkOqutf4bp4AaABAg,8_pMh0nUSdQ,"i’m obsessed with her voice, her looks, her earrings and nails 😭",8696,2022-07-29,UCm3l9GmB8lQqHXIYj-tRLSQ
UgzljVAa23FYfyv8nrF4AaABAg,09R8_2nJtjg,"Imagine, he has gone to a wedding  party  where nobody recognises him!",483,2020-07-27,UCj5VAYaM66haX9W8JhhxKDA
UgzlKvB-fjGFGPtuWdN4AaABAg,qmQ6QwG1b0Q,The last one is simply a flashbang spammer,57,2024-12-20,UCWPW2OlGEpC1n7zMg853CIw
Ugzlm6fLjUbs17EupU94AaABAg,eOAEpMOo-pA,"Golden rule

huwag mong kalimutan si Lord kapag nakuha mo na yung mga bagay na pinag pray mo,""",614,2025-03-09,UCI66XKVGJX8Hbi_XPQ876Nw
UgzlMplFfTQ2QmuPP4N4AaABAg,1wTHewBXeHk,"To everyone going thru this... i pray for divine healing....
Sending love n hugs to every woman out there",480,2024-03-22,UC-is8MTCGtJz7HiliF2U7yg
UgzLN2YgxaiLYYwEZd94AaABAg,DY5uo9o4wD4,"Her confidence is in another level.
Just JOOS 😎😎✌✌",9871,2024-08-02,UCp613fpuOSxsOGFMD5aPGng
UgzLOEuRpUG-cf-c7st4AaABAg,52r4gEIGslc,"""and there is something i've always wanted to try doing with it""
sus",304,2022-06-01,UCiSjC5ojUjrqQ0ZCvjIwlww
UgzLPhTeUIrW6pitawh4AaABAg,wCQv6YuSGeY,Watching his videos brings a level of peace and tranquility.,47829,2023-04-30,UCvlRlJjx6JnTZnXo3Aj2obg
Ugzlq6mYj6S75PkH06l4AaABAg,bbQNpJW_YJ8,Bro cleans his teeth more by talking than by brushing 💀,2667,2023-04-15,UCJT6m-ydqkACzvHmN7k8uqg
UgzLT8EKrOyrjHppoMF4AaABAg,rWAGlAGU9VE,Cameraman: that was a genuine reason to zoom in,1850,2022-03-23,UCSbhj0lleyBisnHgYpAx4Cg
UgzLULtXI8r-4KUVm254AaABAg,0z-fDzv-QMI,i completely understand the pulitzer prize now,25372,2024-06-03,UCSR_T--MR24_Opg5SvczQQw
UgzlvSjbRrORyDwcgR14AaABAg,hT_nvWreIhg,"*2013:* Counting Stars

*2020:* Counting the days until Quarantine ends",32699,2020-04-04,UCKWsC1wgilw-pBpDKgBJyUg
UgzlWMq0Jrn_H3w4nsB4AaABAg,sJdYAsnvQo8,"""dare mighty things"" is such a badass line considering what they're doing.",1295,2024-02-09,UCqEMVrrez7o5awJ1FAK0Ixw
UgzLyJLZG6TvUdV6YEJ4AaABAg,t09H_B6hrm8,Starting from the basic is crazy as hell 😫,108,2025-08-11,UCoCmwcISazoYvTrnZ35HTUw
UgzLyZqu4-bxbPL68uN4AaABAg,rWssyQD1uMw,wait... why is the $1 dollar screen protector named didisky?,48,2025-11-21,UCPcTI9Y292ufBhgOttYOnXA
UgzlZo1LwvzlXtUF7al4AaABAg,8GhBubSOPrA,"Be real, they would spend the night sitting next to each other waiting for the other one to make the first move.",1376,2025-10-26,UCZDQT6-xnXnJfiiWjDDU1LA
Ugzm_6OlzqdlJi49fLd4AaABAg,Gf-j-FE_i_Y,My mum when I don’t whant a hair cut,52,2024-04-10,UCUyrzBiFoI8iicJDkcUB1yw
UgzM07QMYpvQ4lV7SwN4AaABAg,bbw4-yOszDc,Jayson a lucky man fr 😭,6,2024-11-07,UCM6-zNE4UQ5IWiCTvg3Mc3A
UgzM0zcq09nt4kcWtOV4AaABAg,I4lksXaU1qk,"“hey what you drinkin’?”

“oxygen”",3797,2022-12-23,UCIpNi0q9DKbH6mEGKXhaaNg
UgzM1c6QY6lobIHD7s14AaABAg,SFhqiCbVARQ,"Hikaru was playing checkers, while Magnus was playing chess",3033,2023-02-09,UC0peoy4o5s8qlteWLon-s3g
UgzM485OKiYwSOd913t4AaABAg,bbQNpJW_YJ8,this man teeth is brighter than my life 💀💀,9564,2023-04-24,UCmKG0N5Q5-2jyM81RW7xCxQ
UgzM9msa9KYQ3_fdeSN4AaABAg,uWnpIJSG-bY,The most feared words to come out of a mtg player…… in response,595,2023-06-26,UCKKdmzkE3zLyEh-ZgcA7U2A
UgzMcGcBHv4lbvuYqth4AaABAg,cGELvtwYEcU,I have the sawyer ones in my emergency go bag! Glad to hear I got a good one,93,2022-06-02,UC0izURpYH06vhqTh3YK2PgA
UgzmE9uziIrGtJVRMA14AaABAg,rA52zPpT0kA,I think Julio is my new favorite player,910,2022-07-20,UC4QaYVFbgXPnYsIPGFRqpvg
UgzmEK6XwRsO3tHdAyt4AaABAg,rA52zPpT0kA,Julio was micd up and could hear him. Played with the man’s emotions a bit.,7495,2022-07-20,UCx9OLHTFGTwj7Yz1by20gXA
UgzmJK6LALMSVS-9OsZ4AaABAg,yLo73H7sCuA,"Just look at the crowd, they still don't forget Eddie and pops when they see his antics. Amazing.",3799,2022-08-11,UCg28Sqagg4UqwUjRZN_MrAQ
UgzmkeJkEzwL2Uy_-NV4AaABAg,GukUwrl-Cm8,"For those who don't know:
Red=Positive
Black=Negative",2296,2023-09-05,UCUd-h4lXIeCEdZ5W4HcvyWw
UgzMmApg1cq4EcO1RSl4AaABAg,u3DY6je2Kvk,“The more angrier they get the closer you are to dying” that’s scary dude,7,2025-08-18,UCer9qaGjc_TidbxVyBOMqgA
UgzMN5wowDyTLVgA_qp4AaABAg,r8lZlol2DbY,Respect. Should be a standard in every Olympics,507,2025-04-09,UCo2iGOKtwaSUbFICSpTe5YA
UgzmqzjFmmnGF6Tmktl4AaABAg,DBTrReE8rLQ,"This.
 Keeps will remind me of the Jackson 5 man.",34,2025-10-29,UCk-ob-RzYfI-JeYz_FYHNtg
UgzmutqbFa8VqpAjViJ4AaABAg,vmlYY-Nj_Q8,This made me. Cry😢😢😭😭🥺,111,2025-04-24,UCXo5U_Bo1Ici0EQWWaRwmqg
Ugzmv2FkLOOStx0D_hB4AaABAg,gdZLi9oWNZg,0:20 Armys let's show our power and get those 2 billion!!,5839,2025-08-05,UC2IjXtKEaPMcMMZn4OWI7zQ
UgzMVa5fBr38zZ11myN4AaABAg,n36IqbvZ8ZA,"""ocean drum!""
**souls of the damned**",3362,2022-06-02,UCEr46mNLafzzhy0Of94FwJg
UgzMwY2UFuUrrXM1uUV4AaABAg,qitOInkuV3M,Trent's passing is too satisfying and the goal aswell,62,2022-10-04,UC3eKTOP0quuAk2bzcuikBEA
UgzMY6_oGDu6F0nxKwh4AaABAg,D6qq0m8HvHU,"That’s not right, you forgot kicking too😂",50,2022-01-15,UCyGvBorhfDdcZ0I9oP_rrKA
UgzMYCWNDuNiB75dFAJ4AaABAg,iRnfK3FFb9E,"start was  soo remarkable and delivered significantly   
Can't deny Hurricane Wisdom  been in his bag since day one, but that HIPVIEWS DAWT CAWM boost is on another level! Dude’s literally unstoppable now. 🔥💥",3,2026-01-08,UCx1XK6CyhgwrbYel6L4FOcw
Ugzn_2zwyNMNni4Kps14AaABAg,QfX3osZFLeo,I followed your recipe and It came out awesome 🤟😎👍❤💯💯💯,13,2023-08-15,UCGTkJNzA1SyUop8SvGo_ZNQ
Ugzn_yocPVS2epsAZSp4AaABAg,fmxoJomVaFM,Bro took “earphones” to the next level 💀,897,2023-03-19,UCTjUWIq2QMHQpRKTcD1CuKA
Ugzn-JjePjIpYviTfQp4AaABAg,nvmQQTQxCYk,"Learning a painting technique isn’t a trick, it just means you’re a good painter.",12132,2023-03-12,UCToa7iXkBW9sf4Cu1Ffkk8g
Ugzn1-l99y_k7IEQEa94AaABAg,-ismJsHdsJo,"Yes, not knowing where you died in a 100 by 100 world is a 0 IQ play, but here's how it happened. He used his trident to fly in the air, fell, and died of fall damage while looking up (so he didn't see where he landed, he landed on the mob farm) and then couldn't find his stuff because it was on top of the mob farm. So big rip",544,2021-03-14,UCX_OYNnlNv3vQWiER4b0f5w
UgzN1UE2qnfu2PV1Sfh4AaABAg,u3DY6je2Kvk,Fun fact potions of slow falling allow you to jump without making vibrations on landing,1140,2022-08-15,UCIUwne9KjMXUPzV84wya9vg
UgzN2CMNyYwbVOFX1Dt4AaABAg,VDdamDi6oes,Bro jumpscared us without even realizing 💀,3831,2024-10-21,UCv0ZbnIJlg5GDjZb28gEe5g
Ugzn5x6m9My--uyWTGJ4AaABAg,LGwY64UFWzs,dahyun and chaeyoung at the front ain't gonna scare anyone,28,2025-07-14,UCC_2i8sRYiyuE5Av1Y5xn9w
UgzN82PdZoNQytmc5W54AaABAg,irvYL7PEHrg,"This is interesting. If I remember correctly, Chopin used to wright music very much how he played it and not always according to the rules , he sometimes even switched enharmonic notes around.",154,2023-05-10,UCqpARjaiBwic3g4D4cQwyfw
UgzN8h_K-PACsUjsuIF4AaABAg,s146yxhonQ0,"Nadals footwork is extraordinary, even by professional standards.",10748,2022-02-10,UCi_yc-6c3KKll6wObhyUF4Q
Ugzn9IHot3WH7wHWBeN4AaABAg,XNCeQIv-sho,even faster with the new 1.4.5 too easy seed that starts in hard mode,4,2026-02-08,UCt_wHP42MJU0SiMiDWoz51A
UgzN9PuT_IAvqmBu9aJ4AaABAg,rxYUSD-E5Lg,"Fun fact: this actually did give them a head start into the Iron Age, they were found using METAL arrows after the ship crashed",3466,2022-07-08,UCvXTYAsAiQHFV74D6QWZJFQ
UgznC-qYjljnSkI35gB4AaABAg,cbvt1qmHsZQ,Thank you very much🎉🎉❤,8,2023-08-09,UCci-0VddKwhSEGUcCEkKD-A
